Date,USD/INR
08-12-1977,8.62
09-12-1977,8.62
12-12-1977,8.62
13-12-1977,8.62
14-12-1977,8.62
15-12-1977,8.62
16-12-1977,8.47
19-12-1977,8.47
20-12-1977,8.47
21-12-1977,8.47
22-12-1977,8.47
23-12-1977,8.47
26-12-1977,
27-12-1977,8.47
28-12-1977,8.47
29-12-1977,8.47
30-12-1977,8.23
02-01-1978,
03-01-1978,8.47
04-01-1978,8.47
05-01-1978,8.47
06-01-1978,8.23
09-01-1978,8.23
10-01-1978,8.23
11-01-1978,8.23
12-01-1978,8.23
13-01-1978,8.16
16-01-1978,8.16
17-01-1978,8.16
18-01-1978,8.16
19-01-1978,8.16
20-01-1978,8.16
23-01-1978,8.1
24-01-1978,8.1
25-01-1978,8.1
26-01-1978,8.1
27-01-1978,8.1
30-01-1978,8.1
31-01-1978,8.1
01-02-1978,8.06
02-02-1978,8.06
03-02-1978,8.06
06-02-1978,8.06
07-02-1978,8.1
08-02-1978,8.1
09-02-1978,8.1
10-02-1978,8.13
13-02-1978,
14-02-1978,8.13
15-02-1978,8.13
16-02-1978,8.13
17-02-1978,8.13
20-02-1978,
21-02-1978,8.13
22-02-1978,8.13
23-02-1978,8.13
24-02-1978,8.13
27-02-1978,8.13
28-02-1978,8.13
01-03-1978,8.13
02-03-1978,8.13
03-03-1978,8.13
06-03-1978,8.1
07-03-1978,8.1
08-03-1978,8.1
09-03-1978,8.1
10-03-1978,8.1
13-03-1978,8.23
14-03-1978,8.23
15-03-1978,8.23
16-03-1978,8.23
17-03-1978,8.23
20-03-1978,8.1
21-03-1978,8.1
22-03-1978,8.23
23-03-1978,8.33
24-03-1978,8.33
27-03-1978,8.33
28-03-1978,8.33
29-03-1978,8.33
30-03-1978,8.33
31-03-1978,8.33
03-04-1978,8.33
04-04-1978,8.33
05-04-1978,8.33
06-04-1978,8.33
07-04-1978,8.38
10-04-1978,8.38
11-04-1978,8.38
12-04-1978,8.38
13-04-1978,8.38
14-04-1978,8.4
17-04-1978,8.4
18-04-1978,8.4
19-04-1978,8.4
20-04-1978,8.4
21-04-1978,8.7
24-04-1978,8.7
25-04-1978,8.7
26-04-1978,8.7
27-04-1978,8.7
28-04-1978,8.58
01-05-1978,8.58
02-05-1978,8.58
03-05-1978,8.58
04-05-1978,8.58
05-05-1978,8.55
08-05-1978,8.55
09-05-1978,8.55
10-05-1978,8.55
11-05-1978,8.55
12-05-1978,8.55
15-05-1978,8.64
16-05-1978,8.64
17-05-1978,8.64
18-05-1978,8.64
19-05-1978,8.64
22-05-1978,8.67
23-05-1978,8.67
24-05-1978,8.67
25-05-1978,8.67
26-05-1978,8.44
29-05-1978,8.44
30-05-1978,
31-05-1978,8.44
01-06-1978,8.44
02-06-1978,8.4
05-06-1978,8.4
06-06-1978,8.4
07-06-1978,8.4
08-06-1978,8.4
09-06-1978,8.4
12-06-1978,8.44
13-06-1978,8.44
14-06-1978,8.44
15-06-1978,8.44
16-06-1978,8.44
19-06-1978,8.44
20-06-1978,8.44
21-06-1978,8.44
22-06-1978,8.44
23-06-1978,8.44
26-06-1978,8.33
27-06-1978,8.33
28-06-1978,8.33
29-06-1978,8.33
30-06-1978,8.33
03-07-1978,8.26
04-07-1978,
05-07-1978,8.26
06-07-1978,8.26
07-07-1978,8.23
10-07-1978,8.23
11-07-1978,8.23
12-07-1978,8.23
13-07-1978,8.23
14-07-1978,8.13
17-07-1978,8.13
18-07-1978,8.13
19-07-1978,8.13
20-07-1978,8.13
21-07-1978,8.13
24-07-1978,8.13
25-07-1978,8.13
26-07-1978,8.13
27-07-1978,8.13
28-07-1978,8.13
31-07-1978,7.97
01-08-1978,7.97
02-08-1978,7.97
03-08-1978,7.97
04-08-1978,7.97
07-08-1978,8.03
08-08-1978,8.03
09-08-1978,8.03
10-08-1978,8.03
11-08-1978,8.03
14-08-1978,7.9
15-08-1978,7.9
16-08-1978,7.9
17-08-1978,7.9
18-08-1978,7.9
21-08-1978,8.03
22-08-1978,8.03
23-08-1978,8.03
24-08-1978,8.03
25-08-1978,8.03
28-08-1978,8.16
29-08-1978,8.16
30-08-1978,8.16
31-08-1978,8.16
01-09-1978,8.16
04-09-1978,
05-09-1978,8.03
06-09-1978,8.03
07-09-1978,8.03
08-09-1978,8.03
11-09-1978,8.11
12-09-1978,8.11
13-09-1978,8.11
14-09-1978,8.11
15-09-1978,8.11
18-09-1978,8.01
19-09-1978,8.01
20-09-1978,8.01
21-09-1978,8.01
22-09-1978,8.01
25-09-1978,7.97
26-09-1978,7.97
27-09-1978,7.97
28-09-1978,7.97
29-09-1978,7.97
02-10-1978,7.97
03-10-1978,7.97
04-10-1978,7.97
05-10-1978,7.97
06-10-1978,7.97
09-10-1978,
10-10-1978,7.92
11-10-1978,7.92
12-10-1978,7.91
13-10-1978,7.91
16-10-1978,7.87
17-10-1978,7.87
18-10-1978,7.87
19-10-1978,7.87
20-10-1978,7.97
23-10-1978,7.97
24-10-1978,7.97
25-10-1978,7.97
26-10-1978,7.97
27-10-1978,7.97
30-10-1978,7.66
31-10-1978,7.66
01-11-1978,7.66
02-11-1978,7.66
03-11-1978,7.66
06-11-1978,7.81
07-11-1978,
08-11-1978,7.81
09-11-1978,7.81
10-11-1978,7.81
13-11-1978,8
14-11-1978,8
15-11-1978,8
16-11-1978,8
17-11-1978,8.2
20-11-1978,8.2
21-11-1978,8.2
22-11-1978,8.2
23-11-1978,
24-11-1978,8.33
27-11-1978,8.33
28-11-1978,8.33
29-11-1978,8.33
30-11-1978,8.33
01-12-1978,8.18
04-12-1978,8.18
05-12-1978,8.18
06-12-1978,8.18
07-12-1978,8.18
08-12-1978,8.18
11-12-1978,8.29
12-12-1978,8.29
13-12-1978,8.29
14-12-1978,8.29
15-12-1978,8.29
18-12-1978,8.16
19-12-1978,8.16
20-12-1978,8.16
21-12-1978,8.16
22-12-1978,8.23
25-12-1978,
26-12-1978,8.23
27-12-1978,8.23
28-12-1978,8.23
29-12-1978,8.23
01-01-1979,
02-01-1979,8.08
03-01-1979,8.08
04-01-1979,8.08
05-01-1979,8.08
08-01-1979,8.08
09-01-1979,8.08
10-01-1979,8.08
11-01-1979,8.08
12-01-1979,8.33
15-01-1979,8.33
16-01-1979,8.33
17-01-1979,8.33
18-01-1979,8.33
19-01-1979,8.23
22-01-1979,8.23
23-01-1979,8.23
24-01-1979,8.23
25-01-1979,8.23
26-01-1979,8.29
29-01-1979,8.29
30-01-1979,8.29
31-01-1979,8.29
01-02-1979,8.29
02-02-1979,8.29
05-02-1979,8.3
06-02-1979,8.3
07-02-1979,8.3
08-02-1979,8.3
09-02-1979,8.3
12-02-1979,
13-02-1979,8.22
14-02-1979,8.22
15-02-1979,8.22
16-02-1979,8.22
19-02-1979,
20-02-1979,8.22
21-02-1979,8.22
22-02-1979,8.22
23-02-1979,8.22
26-02-1979,8.22
27-02-1979,8.22
28-02-1979,8.22
01-03-1979,8.22
02-03-1979,8.17
05-03-1979,8.22
06-03-1979,8.22
07-03-1979,8.22
08-03-1979,8.22
09-03-1979,8.22
12-03-1979,8.18
13-03-1979,8.18
14-03-1979,8.18
15-03-1979,8.18
16-03-1979,8.29
19-03-1979,8.29
20-03-1979,8.29
21-03-1979,8.29
22-03-1979,8.29
23-03-1979,8.3
26-03-1979,8.3
27-03-1979,8.3
28-03-1979,8.3
29-03-1979,8.3
30-03-1979,8.16
02-04-1979,8.14
03-04-1979,8.14
04-04-1979,8.14
05-04-1979,8.08
06-04-1979,8.1
09-04-1979,8.2
10-04-1979,8.2
11-04-1979,8.2
12-04-1979,8.2
13-04-1979,8.13
16-04-1979,8.1
17-04-1979,8.1
18-04-1979,8.1
19-04-1979,8.2
20-04-1979,8.3
23-04-1979,8.3
24-04-1979,8.3
25-04-1979,8.33
26-04-1979,8.33
27-04-1979,8.37
30-04-1979,8.37
01-05-1979,8.37
02-05-1979,8.37
03-05-1979,8.37
04-05-1979,8.26
07-05-1979,8.26
08-05-1979,8.26
09-05-1979,8.26
10-05-1979,8.3
11-05-1979,8.39
14-05-1979,8.39
15-05-1979,8.39
16-05-1979,8.39
17-05-1979,8.39
18-05-1979,8.22
21-05-1979,8.22
22-05-1979,8.22
23-05-1979,8.22
24-05-1979,8.22
25-05-1979,8.26
28-05-1979,8.22
29-05-1979,8.22
30-05-1979,
31-05-1979,8.16
01-06-1979,8.16
04-06-1979,8.16
05-06-1979,8.16
06-06-1979,8.16
07-06-1979,8.16
08-06-1979,8.17
11-06-1979,8.17
12-06-1979,8.1
13-06-1979,8.06
14-06-1979,8
15-06-1979,8.15
18-06-1979,8.16
19-06-1979,8.16
20-06-1979,8.06
21-06-1979,8.06
22-06-1979,8.13
25-06-1979,8.13
26-06-1979,8.1
27-06-1979,8.11
28-06-1979,8.08
29-06-1979,8.06
02-07-1979,8.01
03-07-1979,7.87
04-07-1979,
05-07-1979,7.97
06-07-1979,7.96
09-07-1979,7.96
10-07-1979,7.96
11-07-1979,7.96
12-07-1979,7.96
13-07-1979,8
16-07-1979,8
17-07-1979,7.91
18-07-1979,7.91
19-07-1979,7.84
20-07-1979,7.84
23-07-1979,7.8
24-07-1979,7.75
25-07-1979,7.75
26-07-1979,7.75
27-07-1979,7.94
30-07-1979,7.94
31-07-1979,7.96
01-08-1979,8
02-08-1979,8
03-08-1979,7.87
06-08-1979,7.99
07-08-1979,7.99
08-08-1979,7.99
09-08-1979,8.03
10-08-1979,8
13-08-1979,7.99
14-08-1979,7.99
15-08-1979,7.99
16-08-1979,7.99
17-08-1979,8
20-08-1979,8
21-08-1979,8
22-08-1979,8
23-08-1979,8
24-08-1979,8.08
27-08-1979,8.08
28-08-1979,8.08
29-08-1979,8.08
30-08-1979,8.08
31-08-1979,8.03
03-09-1979,
04-09-1979,8.08
05-09-1979,8.03
06-09-1979,8.03
07-09-1979,8.03
10-09-1979,8.03
11-09-1979,8.03
12-09-1979,8.03
13-09-1979,8.14
14-09-1979,8.24
17-09-1979,8.24
18-09-1979,8.24
19-09-1979,8.24
20-09-1979,8.24
21-09-1979,8.13
24-09-1979,8.24
25-09-1979,8.24
26-09-1979,8.24
27-09-1979,8.06
28-09-1979,8.07
01-10-1979,8.09
02-10-1979,8.09
03-10-1979,8.08
04-10-1979,8.08
05-10-1979,8.12
08-10-1979,
09-10-1979,8.25
10-10-1979,8.25
11-10-1979,8.18
12-10-1979,8.18
15-10-1979,8.18
16-10-1979,8.18
17-10-1979,8.18
18-10-1979,8.25
19-10-1979,8.26
22-10-1979,8.26
23-10-1979,8.34
24-10-1979,8.3
25-10-1979,8.3
26-10-1979,8.3
29-10-1979,8.3
30-10-1979,8.4
31-10-1979,8.4
01-11-1979,8.32
02-11-1979,8.37
05-11-1979,8.33
06-11-1979,
07-11-1979,8.28
08-11-1979,8.25
09-11-1979,8.28
12-11-1979,
13-11-1979,8.28
14-11-1979,8.23
15-11-1979,8.1
16-11-1979,8.1
19-11-1979,8.15
20-11-1979,8.15
21-11-1979,8.15
22-11-1979,
23-11-1979,8.12
26-11-1979,8.1
27-11-1979,8.16
28-11-1979,8.16
29-11-1979,8.1
30-11-1979,8.03
03-12-1979,8
04-12-1979,8.08
05-12-1979,8.1
06-12-1979,8.13
07-12-1979,8.03
10-12-1979,8.15
11-12-1979,8.15
12-12-1979,8.04
13-12-1979,8.13
14-12-1979,8.14
17-12-1979,8.14
18-12-1979,8.14
19-12-1979,8.14
20-12-1979,8.1
21-12-1979,8.14
24-12-1979,8.14
25-12-1979,
26-12-1979,8.14
27-12-1979,8.1
28-12-1979,8
31-12-1979,8
01-01-1980,
02-01-1980,8
03-01-1980,7.95
04-01-1980,8.05
07-01-1980,8.05
08-01-1980,8.05
09-01-1980,8
10-01-1980,8
11-01-1980,8.03
14-01-1980,8.03
15-01-1980,7.9
16-01-1980,7.9
17-01-1980,7.96
18-01-1980,7.85
21-01-1980,7.93
22-01-1980,7.98
23-01-1980,8
24-01-1980,8
25-01-1980,8
28-01-1980,8
29-01-1980,8
30-01-1980,8
31-01-1980,8.06
01-02-1980,8.04
04-02-1980,8.04
05-02-1980,8
06-02-1980,7.96
07-02-1980,7.92
08-02-1980,7.85
11-02-1980,7.9
12-02-1980,
13-02-1980,7.9
14-02-1980,7.9
15-02-1980,7.92
18-02-1980,
19-02-1980,7.98
20-02-1980,8
21-02-1980,8
22-02-1980,8
25-02-1980,8.05
26-02-1980,8.05
27-02-1980,8.02
28-02-1980,8.06
29-02-1980,8.06
03-03-1980,8.08
04-03-1980,8.08
05-03-1980,8.1
06-03-1980,8.13
07-03-1980,8.13
10-03-1980,8.13
11-03-1980,8.15
12-03-1980,8.13
13-03-1980,8.13
14-03-1980,8.17
17-03-1980,8.2
18-03-1980,8.2
19-03-1980,8.16
20-03-1980,8.16
21-03-1980,8.16
24-03-1980,8.16
25-03-1980,8.15
26-03-1980,8.15
27-03-1980,8.2
28-03-1980,8.2
31-03-1980,8.22
01-04-1980,8.3
02-04-1980,8.25
03-04-1980,8.2
04-04-1980,8.2
07-04-1980,8.2
08-04-1980,8.2
09-04-1980,8.2
10-04-1980,8.08
11-04-1980,8.08
14-04-1980,8.03
15-04-1980,8.05
16-04-1980,7.98
17-04-1980,8.05
18-04-1980,8.05
21-04-1980,8.03
22-04-1980,8
23-04-1980,7.97
24-04-1980,7.97
25-04-1980,8
28-04-1980,7.9
29-04-1980,7.9
30-04-1980,7.9
01-05-1980,7.9
02-05-1980,7.9
05-05-1980,7.9
06-05-1980,7.9
07-05-1980,7.9
08-05-1980,7.9
09-05-1980,7.9
12-05-1980,7.88
13-05-1980,7.9
14-05-1980,7.9
15-05-1980,7.9
16-05-1980,7.9
19-05-1980,7.9
20-05-1980,7.9
21-05-1980,7.85
22-05-1980,7.82
23-05-1980,7.82
26-05-1980,
27-05-1980,7.71
28-05-1980,7.75
29-05-1980,7.75
30-05-1980,7.75
02-06-1980,7.75
03-06-1980,7.77
04-06-1980,7.92
05-06-1980,7.86
06-06-1980,7.86
09-06-1980,7.82
10-06-1980,7.82
11-06-1980,7.85
12-06-1980,7.82
13-06-1980,7.82
16-06-1980,7.83
17-06-1980,7.85
18-06-1980,7.85
19-06-1980,7.89
20-06-1980,7.87
23-06-1980,7.85
24-06-1980,7.87
25-06-1980,7.87
26-06-1980,7.87
27-06-1980,7.85
30-06-1980,7.8
01-07-1980,7.8
02-07-1980,7.77
03-07-1980,7.8
04-07-1980,
07-07-1980,7.8
08-07-1980,7.75
09-07-1980,7.75
10-07-1980,7.77
11-07-1980,7.77
14-07-1980,7.75
15-07-1980,7.75
16-07-1980,7.75
17-07-1980,7.77
18-07-1980,7.77
21-07-1980,7.77
22-07-1980,7.76
23-07-1980,7.75
24-07-1980,7.75
25-07-1980,7.73
28-07-1980,7.77
29-07-1980,7.77
30-07-1980,7.76
31-07-1980,7.8
01-08-1980,7.8
04-08-1980,7.77
05-08-1980,7.78
06-08-1980,7.75
07-08-1980,7.75
08-08-1980,7.79
11-08-1980,7.79
12-08-1980,7.79
13-08-1980,7.77
14-08-1980,7.77
15-08-1980,7.77
18-08-1980,7.8
19-08-1980,7.83
20-08-1980,7.8
21-08-1980,7.8
22-08-1980,7.8
25-08-1980,7.8
26-08-1980,7.8
27-08-1980,7.77
28-08-1980,7.75
29-08-1980,7.75
01-09-1980,
02-09-1980,7.73
03-09-1980,7.73
04-09-1980,7.73
05-09-1980,7.73
08-09-1980,7.74
09-09-1980,7.74
10-09-1980,7.77
11-09-1980,7.72
12-09-1980,7.73
15-09-1980,7.77
16-09-1980,7.8
17-09-1980,7.8
18-09-1980,7.75
19-09-1980,7.75
22-09-1980,7.75
23-09-1980,7.75
24-09-1980,7.75
25-09-1980,7.75
26-09-1980,7.75
29-09-1980,7.75
30-09-1980,7.75
01-10-1980,7.75
02-10-1980,7.77
03-10-1980,7.77
06-10-1980,7.75
07-10-1980,7.76
08-10-1980,7.76
09-10-1980,7.76
10-10-1980,7.75
13-10-1980,
14-10-1980,7.73
15-10-1980,7.73
16-10-1980,7.73
17-10-1980,7.73
20-10-1980,7.72
21-10-1980,7.72
22-10-1980,7.72
23-10-1980,7.72
24-10-1980,7.68
27-10-1980,7.68
28-10-1980,7.72
29-10-1980,7.72
30-10-1980,7.72
31-10-1980,7.72
03-11-1980,7.72
04-11-1980,
05-11-1980,7.7
06-11-1980,7.7
07-11-1980,7.72
10-11-1980,7.73
11-11-1980,
12-11-1980,7.75
13-11-1980,7.74
14-11-1980,7.71
17-11-1980,7.8
18-11-1980,7.8
19-11-1980,7.8
20-11-1980,7.8
21-11-1980,7.8
24-11-1980,7.85
25-11-1980,7.85
26-11-1980,7.82
27-11-1980,
28-11-1980,7.82
01-12-1980,7.86
02-12-1980,7.86
03-12-1980,7.92
04-12-1980,7.92
05-12-1980,7.92
08-12-1980,7.91
09-12-1980,7.92
10-12-1980,7.92
11-12-1980,7.97
12-12-1980,7.95
15-12-1980,7.92
16-12-1980,7.98
17-12-1980,7.99
18-12-1980,7.98
19-12-1980,7.97
22-12-1980,7.95
23-12-1980,7.91
24-12-1980,7.91
25-12-1980,
26-12-1980,7.91
29-12-1980,7.94
30-12-1980,7.94
31-12-1980,7.94
01-01-1981,
02-01-1981,7.89
05-01-1981,7.81
06-01-1981,7.89
07-01-1981,7.86
08-01-1981,7.95
09-01-1981,7.95
12-01-1981,7.93
13-01-1981,7.99
14-01-1981,7.97
15-01-1981,7.96
16-01-1981,7.97
19-01-1981,7.97
20-01-1981,7.9
21-01-1981,7.93
22-01-1981,7.93
23-01-1981,7.98
26-01-1981,7.98
27-01-1981,8.03
28-01-1981,8.05
29-01-1981,8.07
30-01-1981,8.1
02-02-1981,8.2
03-02-1981,8.15
04-02-1981,8.12
05-02-1981,8.15
06-02-1981,8.16
09-02-1981,8.16
10-02-1981,8.16
11-02-1981,8.18
12-02-1981,
13-02-1981,8.21
16-02-1981,
17-02-1981,8.24
18-02-1981,8.22
19-02-1981,8.22
20-02-1981,8.23
23-02-1981,8.29
24-02-1981,8.31
25-02-1981,8.33
26-02-1981,8.32
27-02-1981,8.33
02-03-1981,8.33
03-03-1981,8.25
04-03-1981,8.19
05-03-1981,8.23
06-03-1981,8.23
09-03-1981,8.26
10-03-1981,8.23
11-03-1981,8.16
12-03-1981,8.18
13-03-1981,8.23
16-03-1981,8.23
17-03-1981,8.2
18-03-1981,8.21
19-03-1981,8.23
20-03-1981,8.23
23-03-1981,8.28
24-03-1981,8.26
25-03-1981,8.27
26-03-1981,8.26
27-03-1981,8.31
30-03-1981,8.31
31-03-1981,8.27
01-04-1981,8.27
02-04-1981,8.27
03-04-1981,8.31
06-04-1981,8.35
07-04-1981,8.33
08-04-1981,8.23
09-04-1981,8.26
10-04-1981,8.26
13-04-1981,8.32
14-04-1981,8.32
15-04-1981,8.33
16-04-1981,8.32
17-04-1981,8.32
20-04-1981,8.32
21-04-1981,8.31
22-04-1981,8.27
23-04-1981,8.23
24-04-1981,8.25
27-04-1981,8.25
28-04-1981,8.26
29-04-1981,8.31
30-04-1981,8.33
01-05-1981,8.35
04-05-1981,8.38
05-05-1981,8.38
06-05-1981,8.33
07-05-1981,8.34
08-05-1981,8.33
11-05-1981,8.34
12-05-1981,8.36
13-05-1981,8.37
14-05-1981,8.43
15-05-1981,8.45
18-05-1981,8.39
19-05-1981,8.4
20-05-1981,8.42
21-05-1981,8.41
22-05-1981,8.43
25-05-1981,
26-05-1981,8.5
27-05-1981,8.5
28-05-1981,8.5
29-05-1981,8.48
01-06-1981,8.5
02-06-1981,8.5
03-06-1981,8.53
04-06-1981,8.57
05-06-1981,8.6
08-06-1981,8.6
09-06-1981,8.62
10-06-1981,8.6
11-06-1981,8.58
12-06-1981,8.61
15-06-1981,8.55
16-06-1981,8.49
17-06-1981,8.49
18-06-1981,8.51
19-06-1981,8.53
22-06-1981,8.52
23-06-1981,8.51
24-06-1981,8.54
25-06-1981,8.56
26-06-1981,8.59
29-06-1981,8.62
30-06-1981,8.62
01-07-1981,8.65
02-07-1981,8.81
03-07-1981,8.84
06-07-1981,8.85
07-07-1981,8.77
08-07-1981,8.85
09-07-1981,8.87
10-07-1981,8.83
13-07-1981,8.84
14-07-1981,8.95
15-07-1981,8.93
16-07-1981,8.93
17-07-1981,8.93
20-07-1981,8.97
21-07-1981,8.98
22-07-1981,9
23-07-1981,8.97
24-07-1981,8.98
27-07-1981,8.92
28-07-1981,8.98
29-07-1981,8.98
30-07-1981,9.02
31-07-1981,9
03-08-1981,9.07
04-08-1981,9.09
05-08-1981,9.09
06-08-1981,9.1
07-08-1981,9.16
10-08-1981,9.26
11-08-1981,9.24
12-08-1981,9.11
13-08-1981,9.07
14-08-1981,9.07
17-08-1981,8.99
18-08-1981,8.94
19-08-1981,8.97
20-08-1981,8.97
21-08-1981,8.93
24-08-1981,8.93
25-08-1981,9.07
26-08-1981,9.05
27-08-1981,9.06
28-08-1981,9.05
31-08-1981,9.05
01-09-1981,9.05
02-09-1981,9.04
03-09-1981,9.01
04-09-1981,9.01
07-09-1981,
08-09-1981,9.17
09-09-1981,9.18
10-09-1981,9.15
11-09-1981,9.14
14-09-1981,9.17
15-09-1981,9.08
16-09-1981,9.06
17-09-1981,9.04
18-09-1981,9.07
21-09-1981,9.11
22-09-1981,9.11
23-09-1981,9.13
24-09-1981,9.24
25-09-1981,9.22
28-09-1981,9.2
29-09-1981,9.12
30-09-1981,9.12
01-10-1981,9.1
02-10-1981,9.09
05-10-1981,9.05
06-10-1981,9.11
07-10-1981,9.08
08-10-1981,8.96
09-10-1981,8.93
12-10-1981,
13-10-1981,9.18
14-10-1981,9.17
15-10-1981,9.1
16-10-1981,9.18
19-10-1981,9.2
20-10-1981,9.21
21-10-1981,9.21
22-10-1981,9.21
23-10-1981,9.2
26-10-1981,9.24
27-10-1981,9.18
28-10-1981,9.17
29-10-1981,9.13
30-10-1981,9.13
02-11-1981,9.17
03-11-1981,
04-11-1981,9.18
05-11-1981,9.18
06-11-1981,9.17
09-11-1981,9.1
10-11-1981,9.14
11-11-1981,
12-11-1981,9.1
13-11-1981,9.1
16-11-1981,9.09
17-11-1981,9.12
18-11-1981,9.17
19-11-1981,9.08
20-11-1981,9.14
23-11-1981,9.17
24-11-1981,9.13
25-11-1981,9.16
26-11-1981,
27-11-1981,9.11
30-11-1981,9.12
01-12-1981,9.09
02-12-1981,9.15
03-12-1981,9.13
04-12-1981,9.13
07-12-1981,9.13
08-12-1981,9.16
09-12-1981,9.12
10-12-1981,9.17
11-12-1981,9.15
14-12-1981,9.15
15-12-1981,9.11
16-12-1981,9.13
17-12-1981,9.12
18-12-1981,9.12
21-12-1981,9.16
22-12-1981,9.13
23-12-1981,9.12
24-12-1981,9.12
25-12-1981,
28-12-1981,9.13
29-12-1981,9.11
30-12-1981,9.11
31-12-1981,9.13
01-01-1982,
04-01-1982,9.07
05-01-1982,9.1
06-01-1982,9.11
07-01-1982,9.15
08-01-1982,9.14
11-01-1982,9.17
12-01-1982,9.17
13-01-1982,9.18
14-01-1982,9.17
15-01-1982,9.15
18-01-1982,9.14
19-01-1982,9.14
20-01-1982,9.17
21-01-1982,9.15
22-01-1982,9.18
25-01-1982,9.2
26-01-1982,9.2
27-01-1982,9.17
28-01-1982,9.15
29-01-1982,9.14
01-02-1982,9.19
02-02-1982,9.18
03-02-1982,9.15
04-02-1982,9.15
05-02-1982,9.15
08-02-1982,9.16
09-02-1982,9.19
10-02-1982,9.18
11-02-1982,9.17
12-02-1982,
15-02-1982,
16-02-1982,9.26
17-02-1982,9.26
18-02-1982,9.25
19-02-1982,9.23
22-02-1982,9.23
23-02-1982,9.26
24-02-1982,9.27
25-02-1982,9.27
26-02-1982,9.31
01-03-1982,9.29
02-03-1982,9.27
03-03-1982,9.28
04-03-1982,9.25
05-03-1982,9.23
08-03-1982,9.26
09-03-1982,9.27
10-03-1982,9.27
11-03-1982,9.27
12-03-1982,9.29
15-03-1982,9.27
16-03-1982,9.27
17-03-1982,9.29
18-03-1982,9.29
19-03-1982,9.3
22-03-1982,9.31
23-03-1982,9.31
24-03-1982,9.31
25-03-1982,9.31
26-03-1982,9.36
29-03-1982,9.35
30-03-1982,9.35
31-03-1982,9.35
01-04-1982,9.35
02-04-1982,9.34
05-04-1982,9.37
06-04-1982,9.39
07-04-1982,9.39
08-04-1982,9.39
09-04-1982,9.39
12-04-1982,9.42
13-04-1982,9.39
14-04-1982,9.41
15-04-1982,9.44
16-04-1982,9.43
19-04-1982,9.42
20-04-1982,9.4
21-04-1982,9.42
22-04-1982,9.4
23-04-1982,9.41
26-04-1982,9.38
27-04-1982,9.39
28-04-1982,9.37
29-04-1982,9.38
30-04-1982,9.35
03-05-1982,9.32
04-05-1982,9.3
05-05-1982,9.31
06-05-1982,9.26
07-05-1982,9.25
10-05-1982,9.22
11-05-1982,9.22
12-05-1982,9.21
13-05-1982,9.26
14-05-1982,9.3
17-05-1982,9.27
18-05-1982,9.29
19-05-1982,9.37
20-05-1982,9.38
21-05-1982,9.28
24-05-1982,9.32
25-05-1982,9.31
26-05-1982,9.33
27-05-1982,9.34
28-05-1982,9.39
31-05-1982,
01-06-1982,9.38
02-06-1982,9.38
03-06-1982,9.35
04-06-1982,9.34
07-06-1982,9.37
08-06-1982,9.37
09-06-1982,9.37
10-06-1982,9.39
11-06-1982,9.4
14-06-1982,9.46
15-06-1982,9.45
16-06-1982,9.46
17-06-1982,9.52
18-06-1982,9.56
21-06-1982,9.56
22-06-1982,9.54
23-06-1982,9.57
24-06-1982,9.53
25-06-1982,9.57
28-06-1982,9.6
29-06-1982,9.57
30-06-1982,9.53
01-07-1982,9.57
02-07-1982,9.56
05-07-1982,
06-07-1982,9.59
07-07-1982,9.66
08-07-1982,9.65
09-07-1982,9.61
12-07-1982,9.55
13-07-1982,9.57
14-07-1982,9.59
15-07-1982,9.58
16-07-1982,9.61
19-07-1982,9.53
20-07-1982,9.56
21-07-1982,9.54
22-07-1982,9.53
23-07-1982,9.47
26-07-1982,9.48
27-07-1982,9.52
28-07-1982,9.54
29-07-1982,9.56
30-07-1982,9.56
02-08-1982,9.51
03-08-1982,9.51
04-08-1982,9.58
05-08-1982,9.6
06-08-1982,9.62
09-08-1982,9.66
10-08-1982,9.6
11-08-1982,9.61
12-08-1982,9.64
13-08-1982,9.57
16-08-1982,9.6
17-08-1982,9.62
18-08-1982,9.53
19-08-1982,9.54
20-08-1982,9.53
23-08-1982,9.56
24-08-1982,9.52
25-08-1982,9.51
26-08-1982,9.51
27-08-1982,9.55
30-08-1982,9.63
31-08-1982,9.63
01-09-1982,9.65
02-09-1982,9.58
03-09-1982,9.54
06-09-1982,
07-09-1982,9.61
08-09-1982,9.61
09-09-1982,9.62
10-09-1982,9.65
13-09-1982,9.69
14-09-1982,9.66
15-09-1982,9.65
16-09-1982,9.68
17-09-1982,9.66
20-09-1982,9.65
21-09-1982,9.65
22-09-1982,9.63
23-09-1982,9.64
24-09-1982,9.67
27-09-1982,9.7
28-09-1982,9.7
29-09-1982,9.69
30-09-1982,9.71
01-10-1982,9.72
04-10-1982,9.73
05-10-1982,9.73
06-10-1982,9.72
07-10-1982,9.72
08-10-1982,9.66
11-10-1982,
12-10-1982,9.63
13-10-1982,9.65
14-10-1982,9.65
15-10-1982,9.69
18-10-1982,9.68
19-10-1982,9.69
20-10-1982,9.71
21-10-1982,9.7
22-10-1982,9.69
25-10-1982,9.74
26-10-1982,9.74
27-10-1982,9.74
28-10-1982,9.71
29-10-1982,9.71
01-11-1982,9.76
02-11-1982,
03-11-1982,9.71
04-11-1982,9.75
05-11-1982,9.75
08-11-1982,9.78
09-11-1982,9.78
10-11-1982,9.75
11-11-1982,
12-11-1982,9.8
15-11-1982,9.82
16-11-1982,9.84
17-11-1982,9.85
18-11-1982,9.85
19-11-1982,9.81
